,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type,Expiration_Date
5238,SPY260331C00518000,2025-07-03 13:41:07+00:00,518.0,126.7,141.08,144.49,0.0,0.0,1.0,10.0,0.3419865606689453,True,REGULAR,USD,c,2026-03-31
5239,SPY260331C00519000,2025-04-14 15:07:10+00:00,519.0,68.0,96.63,97.99,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5240,SPY260331C00520000,2025-08-22 15:12:45+00:00,520.0,139.84,139.39,142.47,0.0,0.0,2.0,197.0,0.3379582806396484,True,REGULAR,USD,c,2026-03-31
5241,SPY260331C00521000,2025-05-12 13:38:55+00:00,521.0,90.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5242,SPY260331C00522000,2025-07-17 13:49:08+00:00,522.0,125.0,137.42,140.84,0.0,0.0,1.0,4.0,0.3370122451782227,True,REGULAR,USD,c,2026-03-31
5243,SPY260331C00523000,2025-04-23 13:35:37+00:00,523.0,63.4,87.21,90.22,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5244,SPY260331C00524000,2025-06-24 13:35:46+00:00,524.0,104.96,135.6,139.02,0.0,0.0,3.0,9.0,0.3345250874328613,True,REGULAR,USD,c,2026-03-31
5245,SPY260331C00525000,2025-08-06 19:23:55+00:00,525.0,126.6,134.83,137.92,0.0,0.0,1.0,17.0,0.33180905014038087,True,REGULAR,USD,c,2026-03-31
5246,SPY260331C00526000,2025-05-20 14:41:11+00:00,526.0,97.73,96.61,99.94,0.0,0.0,1.0,54.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5247,SPY260331C00527000,2025-06-26 14:44:48+00:00,527.0,107.69,132.87,136.29,0.0,0.0,2.0,3.0,0.33078672149658206,True,REGULAR,USD,c,2026-03-31
5248,SPY260331C00528000,2025-05-20 14:12:10+00:00,528.0,95.16,94.98,98.31,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5249,SPY260331C00529000,2025-06-10 14:46:16+00:00,529.0,99.31,115.57,118.63,0.0,0.0,2.0,3.0,0.17423311126708985,True,REGULAR,USD,c,2026-03-31
5250,SPY260331C00530000,2025-08-12 18:49:58+00:00,530.0,130.0,130.73,133.38,0.0,0.0,1.0,39.0,0.3256445610046386,True,REGULAR,USD,c,2026-03-31
5251,SPY260331C00531000,2025-06-06 14:26:18+00:00,531.0,96.53,113.85,116.91,0.0,0.0,2.0,1.0,0.176064147644043,True,REGULAR,USD,c,2026-03-31
5252,SPY260331C00532000,2025-05-12 13:37:32+00:00,532.0,81.59,0.0,0.0,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5253,SPY260331C00533000,2025-06-02 14:56:38+00:00,533.0,87.07,112.13,115.19,0.0,0.0,8.0,9.0,0.17759001129150392,True,REGULAR,USD,c,2026-03-31
5254,SPY260331C00534000,2025-04-28 15:15:21+00:00,534.0,60.98,86.95,88.15,0.0,0.0,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5255,SPY260331C00535000,2025-08-21 13:30:00+00:00,535.0,119.54,126.18,128.87,0.0,0.0,1.0,34.0,0.31958688232421867,True,REGULAR,USD,c,2026-03-31
5256,SPY260331C00536000,2025-04-29 16:41:09+00:00,536.0,61.22,84.31,86.91,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5257,SPY260331C00537000,2025-06-30 19:30:31+00:00,537.0,105.61,123.85,127.27,0.0,0.0,1.0,3.0,0.3186255882263183,True,REGULAR,USD,c,2026-03-31
5258,SPY260331C00538000,2025-06-17 18:21:05+00:00,538.0,88.92,111.7,115.15,0.0,0.0,4.0,3.0,0.22640238937377927,True,REGULAR,USD,c,2026-03-31
5259,SPY260331C00539000,2025-06-24 19:05:44+00:00,539.0,95.93,122.06,125.48,0.0,0.0,3.0,1.0,0.3162452409362792,True,REGULAR,USD,c,2026-03-31
5260,SPY260331C00540000,2025-07-21 18:42:52+00:00,540.0,113.27,121.16,124.58,0.0,0.0,10.0,90.0,0.31500929138183587,True,REGULAR,USD,c,2026-03-31
5261,SPY260331C00541000,2025-06-04 15:34:42+00:00,541.0,86.13,105.29,108.36,0.0,0.0,1.0,11.0,0.18189294677734374,True,REGULAR,USD,c,2026-03-31
5262,SPY260331C00542000,2025-06-20 16:39:09+00:00,542.0,85.01,108.26,111.71,0.0,0.0,1.0,11.0,0.22509014663696286,True,REGULAR,USD,c,2026-03-31
5263,SPY260331C00543000,2025-07-07 16:47:33+00:00,543.0,103.08,118.48,121.9,0.0,0.0,1.0,3.0,0.31142351181030264,True,REGULAR,USD,c,2026-03-31
5264,SPY260331C00544000,2025-06-20 13:58:34+00:00,544.0,84.78,106.55,110.0,0.0,0.0,1.0,6.0,0.22440350799560543,True,REGULAR,USD,c,2026-03-31
5265,SPY260331C00545000,2025-07-16 17:05:21+00:00,545.0,103.13,116.69,120.11,0.0,0.0,1.0,28.0,0.3089821299743652,True,REGULAR,USD,c,2026-03-31
5266,SPY260331C00546000,2025-07-08 15:55:02+00:00,546.0,100.6,115.8,119.22,0.0,0.0,3.0,5.0,0.3077766976928711,True,REGULAR,USD,c,2026-03-31
5267,SPY260331C00547000,2025-05-19 13:40:15+00:00,547.0,78.54,0.0,0.0,0.0,0.0,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,c,2026-03-31
5268,SPY260331C00548000,2025-08-26 14:37:14+00:00,548.0,113.44,114.14,117.24,6.5,6.0781746,2.0,11.0,0.30397729721069333,True,REGULAR,USD,c,2026-03-31
5269,SPY260331C00549000,2025-07-15 14:47:27+00:00,549.0,101.58,113.14,116.56,0.0,0.0,1.0,9.0,0.3042366940307617,True,REGULAR,USD,c,2026-03-31
5270,SPY260331C00550000,2025-08-22 14:14:01+00:00,550.0,113.05,112.9,115.47,0.0,0.0,1.0,108.0,0.3016274671936035,True,REGULAR,USD,c,2026-03-31
5271,SPY260331C00551000,2025-07-28 16:57:32+00:00,551.0,108.31,111.98,114.58,0.0,0.0,6.0,12.0,0.3004220349121094,True,REGULAR,USD,c,2026-03-31
5272,SPY260331C00552000,2025-07-31 14:50:02+00:00,552.0,108.82,111.11,113.7,0.0,0.0,6.0,6.0,0.299262378540039,True,REGULAR,USD,c,2026-03-31
5273,SPY260331C00553000,2025-08-20 13:30:15+00:00,553.0,106.71,109.77,112.82,0.0,0.0,2.0,6.0,0.2981027221679687,True,REGULAR,USD,c,2026-03-31
5274,SPY260331C00554000,2025-08-18 15:42:20+00:00,554.0,108.93,108.82,111.94,0.0,0.0,6.0,8.0,0.29694306579589835,True,REGULAR,USD,c,2026-03-31
5275,SPY260331C00555000,2025-08-20 14:30:42+00:00,555.0,100.48,108.52,111.06,0.0,0.0,1.0,17.0,0.29576815078735347,True,REGULAR,USD,c,2026-03-31
5276,SPY260331C00556000,2025-07-11 18:00:42+00:00,556.0,95.0,106.96,110.38,0.0,0.0,1.0,0.0,0.2959512544250488,True,REGULAR,USD,c,2026-03-31
5277,SPY260331C00557000,2025-07-03 14:41:28+00:00,557.0,95.59,106.08,109.5,0.0,0.0,2.0,7.0,0.2947610807800292,True,REGULAR,USD,c,2026-03-31
5278,SPY260331C00558000,2025-08-19 13:32:21+00:00,558.0,104.6,105.87,108.42,0.0,0.0,1.0,41.0,0.29222814712524403,True,REGULAR,USD,c,2026-03-31
5279,SPY260331C00559000,2025-07-28 19:55:02+00:00,559.0,101.26,104.43,107.55,0.0,0.0,2.0,14.0,0.29109900802612293,True,REGULAR,USD,c,2026-03-31
5280,SPY260331C00560000,2025-08-25 15:03:00+00:00,560.0,104.16,104.17,106.67,0.020004272,0.01920902,8.0,46.0,0.2898935757446288,True,REGULAR,USD,c,2026-03-31
5281,SPY260331C00561000,2025-08-19 13:32:14+00:00,561.0,101.98,103.27,105.8,0.0,0.0,1.0,85.0,0.2887568073272705,True,REGULAR,USD,c,2026-03-31
5282,SPY260331C00562000,2025-08-07 14:01:22+00:00,562.0,97.28,101.8,104.93,0.0,0.0,1.0,27.0,0.2876047802734374,True,REGULAR,USD,c,2026-03-31
5283,SPY260331C00563000,2025-08-20 19:52:06+00:00,563.0,97.3,101.53,104.06,0.0,0.0,1.0,7.0,0.28646038253784173,True,REGULAR,USD,c,2026-03-31
5284,SPY260331C00564000,2025-07-11 19:05:14+00:00,564.0,87.82,99.99,103.39,0.0,0.0,2.0,15.0,0.28659771026611325,True,REGULAR,USD,c,2026-03-31
5285,SPY260331C00565000,2025-07-25 17:09:27+00:00,565.0,96.76,99.12,102.52,0.0,0.0,2.0,98.0,0.2854227952575683,True,REGULAR,USD,c,2026-03-31
5286,SPY260331C00566000,2025-07-11 17:44:05+00:00,566.0,86.15,98.25,101.65,0.0,0.0,16.0,34.0,0.28424788024902337,True,REGULAR,USD,c,2026-03-31
5287,SPY260331C00567000,2025-08-25 13:39:00+00:00,567.0,97.99,97.46,100.59,0.0,0.0,1.0,15.0,0.28183701568603514,True,REGULAR,USD,c,2026-03-31
5288,SPY260331C00568000,2025-08-22 14:14:39+00:00,568.0,97.75,96.59,99.72,0.0,0.0,1.0,56.0,0.28064684204101553,True,REGULAR,USD,c,2026-03-31
5289,SPY260331C00569000,2025-08-25 16:00:12+00:00,569.0,96.52,95.99,98.86,0.0,0.0,1.0,16.0,0.2795177029418945,True,REGULAR,USD,c,2026-03-31
5290,SPY260331C00570000,2025-08-26 19:41:08+00:00,570.0,95.35,95.57,97.88,3.8499985,4.2076488,1.0,1141.0,0.2776180027008056,True,REGULAR,USD,c,2026-03-31
5291,SPY260331C00571000,2025-07-11 17:39:20+00:00,571.0,82.16,93.93,97.33,0.0,0.0,10.0,5.0,0.2784343397521973,True,REGULAR,USD,c,2026-03-31
5292,SPY260331C00572000,2025-07-11 17:39:09+00:00,572.0,81.37,93.13,96.43,0.0,0.0,2.0,39.0,0.2770305451965332,True,REGULAR,USD,c,2026-03-31
5293,SPY260331C00573000,2025-08-20 17:12:50+00:00,573.0,87.4,92.98,95.3,0.0,0.0,1.0,38.0,0.2741695508575439,True,REGULAR,USD,c,2026-03-31
5294,SPY260331C00574000,2025-08-22 15:32:18+00:00,574.0,93.83,92.15,94.43,0.0,0.0,2.0,223.0,0.27294123062133785,True,REGULAR,USD,c,2026-03-31
5295,SPY260331C00575000,2025-08-26 20:04:15+00:00,575.0,92.0,91.32,93.54,-0.30000305,-0.3250304,10.0,232.0,0.2715832119750976,True,REGULAR,USD,c,2026-03-31
5296,SPY260331C00576000,2025-07-11 15:34:13+00:00,576.0,77.98,89.75,92.95,0.0,0.0,2.0,205.0,0.2720791176605224,True,REGULAR,USD,c,2026-03-31
5297,SPY260331C00577000,2025-08-12 16:14:34+00:00,577.0,87.95,89.59,91.83,0.0,0.0,1.0,16.0,0.2692791578674316,True,REGULAR,USD,c,2026-03-31
5298,SPY260331C00578000,2025-07-08 15:19:05+00:00,578.0,74.34,88.07,91.22,0.0,0.0,6.0,233.0,0.26963010650634767,True,REGULAR,USD,c,2026-03-31
5299,SPY260331C00579000,2025-08-25 16:21:22+00:00,579.0,88.28,87.17,90.29,0.0,0.0,2.0,98.0,0.2679974324035644,True,REGULAR,USD,c,2026-03-31
5300,SPY260331C00580000,2025-08-25 15:05:16+00:00,580.0,87.2,87.1,89.22,0.11000061,0.12630683,2.0,83.0,0.2654950160217285,True,REGULAR,USD,c,2026-03-31
5301,SPY260331C00581000,2025-08-25 16:21:22+00:00,581.0,86.59,86.25,88.39,0.0,0.0,2.0,82.0,0.2644726873779296,True,REGULAR,USD,c,2026-03-31
5302,SPY260331C00582000,2025-07-03 13:45:35+00:00,582.0,73.79,84.56,87.94,0.0,0.0,1.0,333.0,0.2657238955688477,True,REGULAR,USD,c,2026-03-31
5303,SPY260331C00583000,2025-08-19 17:12:22+00:00,583.0,81.0,84.56,86.68,0.0,0.0,2.0,70.0,0.262077081451416,True,REGULAR,USD,c,2026-03-31
5304,SPY260331C00584000,2025-08-01 14:04:53+00:00,584.0,67.92,83.72,85.83,0.0,0.0,5.0,164.0,0.26089453712463384,True,REGULAR,USD,c,2026-03-31
5305,SPY260331C00585000,2025-08-19 18:13:19+00:00,585.0,79.35,82.92,84.95,0.0,0.0,1.0,162.0,0.25952888916015626,True,REGULAR,USD,c,2026-03-31
5306,SPY260331C00586000,2025-08-07 19:53:20+00:00,586.0,73.15,82.06,84.12,0.0,0.0,1.0,23.0,0.25846078460693367,True,REGULAR,USD,c,2026-03-31
5307,SPY260331C00590000,2025-08-26 16:35:25+00:00,590.0,77.8,78.75,80.74,-2.409996,-3.004608,2.0,185.0,0.25371534866333006,True,REGULAR,USD,c,2026-03-31
5308,SPY260331C00595000,2025-08-25 14:07:51+00:00,595.0,74.5,73.99,76.9,0.0,0.0,1.0,50.0,0.24980913772583008,True,REGULAR,USD,c,2026-03-31
5309,SPY260331C00600000,2025-08-26 17:57:56+00:00,600.0,68.93,70.59,72.39,-1.8300018,-2.5862093,1.0,173.0,0.2418136122131348,True,REGULAR,USD,c,2026-03-31
5310,SPY260331C00605000,2025-08-22 17:32:00+00:00,605.0,67.91,66.29,68.58,0.0,0.0,5.0,131.0,0.2375411940002441,True,REGULAR,USD,c,2026-03-31
5311,SPY260331C00610000,2025-08-26 15:44:08+00:00,610.0,60.81,62.62,64.22,-1.6899986,-2.7039979,1.0,194.0,0.22994239303588865,True,REGULAR,USD,c,2026-03-31
5312,SPY260331C00615000,2025-08-25 13:48:53+00:00,615.0,57.8,58.72,60.22,0.0,0.0,1.0,158.0,0.2240601886749267,True,REGULAR,USD,c,2026-03-31
5313,SPY260331C00620000,2025-08-25 15:41:02+00:00,620.0,54.7,54.89,56.29,0.0,0.0,50.0,497.0,0.21825427749633786,True,REGULAR,USD,c,2026-03-31
5314,SPY260331C00625000,2025-08-25 19:24:11+00:00,625.0,50.39,50.64,52.89,0.0,0.0,8.0,260.0,0.21488211883544922,True,REGULAR,USD,c,2026-03-31
5315,SPY260331C00630000,2025-08-22 19:08:12+00:00,630.0,47.82,47.6,48.39,0.0,0.0,1312.0,1891.0,0.2054293935394287,True,REGULAR,USD,c,2026-03-31
5316,SPY260331C00635000,2025-08-22 19:14:28+00:00,635.0,44.29,43.77,44.93,0.0,0.0,8.0,473.0,0.20098913032531737,True,REGULAR,USD,c,2026-03-31
5317,SPY260331C00640000,2025-08-26 17:06:49+00:00,640.0,39.29,40.39,41.16,-0.40999985,-1.0327452,15.0,2455.0,0.1945423564147949,True,REGULAR,USD,c,2026-03-31
5318,SPY260331C00645000,2025-08-26 17:08:18+00:00,645.0,36.72,36.86,37.87,0.95000076,2.655859,5.0,172.0,0.190086834564209,True,REGULAR,USD,c,2026-03-31
5319,SPY260331C00650000,2025-08-26 17:52:15+00:00,650.0,32.97,33.57,34.5,-0.4300003,-1.287426,12.0,922.0,0.18473105316162108,False,REGULAR,USD,c,2026-03-31
5320,SPY260331C00655000,2025-08-22 15:05:25+00:00,655.0,31.15,30.71,30.82,0.0,0.0,2.0,808.0,0.17730009719848633,False,REGULAR,USD,c,2026-03-31
5321,SPY260331C00660000,2025-08-26 17:52:15+00:00,660.0,26.23,27.65,27.76,-1.0100002,-3.7077835,1.0,677.0,0.17240207489013676,False,REGULAR,USD,c,2026-03-31
5322,SPY260331C00665000,2025-08-26 17:52:15+00:00,665.0,23.42,24.76,24.85,-0.62999916,-2.6195393,1.0,402.0,0.1676413803100586,False,REGULAR,USD,c,2026-03-31
5323,SPY260331C00670000,2025-08-26 19:41:08+00:00,670.0,21.35,22.03,22.12,0.21000099,0.9933822,6.0,145.0,0.16314771186828617,False,REGULAR,USD,c,2026-03-31
5324,SPY260331C00675000,2025-08-25 18:34:04+00:00,675.0,18.77,19.48,19.57,0.0,0.0,2.0,492.0,0.15888292297363282,False,REGULAR,USD,c,2026-03-31
5325,SPY260331C00680000,2025-08-22 18:38:14+00:00,680.0,17.2,17.11,17.2,0.0,0.0,1.0,85.0,0.15480886703491215,False,REGULAR,USD,c,2026-03-31
5326,SPY260331C00685000,2025-08-26 17:34:58+00:00,685.0,14.09,14.94,15.03,2.1599998,18.105614,20.0,800.0,0.15103998382568362,False,REGULAR,USD,c,2026-03-31
5327,SPY260331C00690000,2025-08-26 19:13:50+00:00,690.0,12.43,12.96,13.04,-0.5199995,-4.0154405,51.0,566.0,0.1474465749359131,False,REGULAR,USD,c,2026-03-31
5328,SPY260331C00695000,2025-08-26 18:10:04+00:00,695.0,10.48,11.18,11.26,-1.7700005,-14.448983,50.0,289.0,0.14421937332153317,False,REGULAR,USD,c,2026-03-31
5329,SPY260331C00700000,2025-08-26 20:00:55+00:00,700.0,9.49,9.59,9.66,0.19999981,2.1528504,4.0,3564.0,0.1412057926177979,False,REGULAR,USD,c,2026-03-31
5330,SPY260331C00705000,2025-08-22 14:15:15+00:00,705.0,8.26,8.18,8.25,0.0,0.0,10.0,223.0,0.13851264328002932,False,REGULAR,USD,c,2026-03-31
5331,SPY260331C00710000,2025-08-21 16:35:34+00:00,710.0,5.46,6.94,7.01,0.0,0.0,1.0,200.0,0.13607126144409182,False,REGULAR,USD,c,2026-03-31
5332,SPY260331C00715000,2025-08-22 17:13:36+00:00,715.0,5.88,5.86,5.93,0.0,0.0,52.0,578.0,0.13387401779174807,False,REGULAR,USD,c,2026-03-31
5333,SPY260331C00720000,2025-08-26 18:58:24+00:00,720.0,4.68,4.93,4.99,-0.0800004,-1.6806806,17.0,162.0,0.13187513641357423,False,REGULAR,USD,c,2026-03-31
5334,SPY260331C00725000,2025-08-25 16:50:55+00:00,725.0,3.75,4.13,4.18,-0.26999998,-6.7164173,1.0,818.0,0.1300746173095703,False,REGULAR,USD,c,2026-03-31
5335,SPY260331C00730000,2025-08-26 18:58:38+00:00,730.0,3.26,3.44,3.49,-0.22000003,-6.3218403,1.0,887.0,0.12848771911621093,False,REGULAR,USD,c,2026-03-31
5336,SPY260331C00735000,2025-08-26 20:13:00+00:00,735.0,2.9,2.86,2.91,0.2900002,11.111119,1.0,49.0,0.1271449591064453,False,REGULAR,USD,c,2026-03-31
5337,SPY260331C00740000,2025-08-25 19:59:44+00:00,740.0,2.2,2.37,2.41,0.0,0.0,6.0,97.0,0.1258327163696289,False,REGULAR,USD,c,2026-03-31
5338,SPY260331C00745000,2025-08-22 14:02:30+00:00,745.0,1.86,1.97,2.0,0.0,0.0,1.0,147.0,0.12482564636230468,False,REGULAR,USD,c,2026-03-31
5339,SPY260331C00750000,2025-08-25 20:14:51+00:00,750.0,1.65,1.63,1.66,0.120000005,7.8431373,1.0,769.0,0.124032197265625,False,REGULAR,USD,c,2026-03-31
5340,SPY260331C00755000,2025-08-22 14:12:22+00:00,755.0,1.37,1.35,1.38,0.0,0.0,5.0,627.0,0.12342185180664064,False,REGULAR,USD,c,2026-03-31
5341,SPY260331C00760000,2025-08-25 19:56:47+00:00,760.0,1.07,1.13,1.15,0.0,0.0,5.0,336.0,0.12299460998535157,False,REGULAR,USD,c,2026-03-31
5342,SPY260331C00765000,2025-08-20 14:34:34+00:00,765.0,0.78,0.94,0.97,0.0,0.0,2.0,12.0,0.12293357543945313,False,REGULAR,USD,c,2026-03-31
5343,SPY260331C00770000,2025-08-26 17:57:45+00:00,770.0,0.74,0.79,0.81,-0.050000012,-6.329115,20.0,118.0,0.12275047180175781,False,REGULAR,USD,c,2026-03-31
5344,SPY260331C00775000,2025-08-26 16:15:07+00:00,775.0,0.62,0.67,0.69,0.07999998,14.814811,5.0,65.0,0.12299460998535157,False,REGULAR,USD,c,2026-03-31
5345,SPY260331P00345000,2025-08-26 14:53:48+00:00,345.0,1.41,1.38,1.4,0.059999943,4.4444404,17.0,611.0,0.4128476684570312,False,REGULAR,USD,p,2026-03-31
5346,SPY260331P00350000,2025-08-22 16:10:38+00:00,350.0,1.42,1.44,1.46,0.0,0.0,1.0,355.0,0.40717145568847657,False,REGULAR,USD,p,2026-03-31
5347,SPY260331P00355000,2025-08-19 16:07:46+00:00,355.0,1.62,1.5,1.52,0.0,0.0,73.0,128.0,0.40143420837402344,False,REGULAR,USD,p,2026-03-31
5348,SPY260331P00360000,2025-08-25 17:15:32+00:00,360.0,1.6,1.55,1.58,0.08000004,5.2631607,1.0,364.0,0.39563592651367196,False,REGULAR,USD,p,2026-03-31
5349,SPY260331P00365000,2025-08-19 15:03:51+00:00,365.0,1.73,1.61,1.64,0.0,0.0,189.0,603.0,0.38977661010742193,False,REGULAR,USD,p,2026-03-31
5350,SPY260331P00370000,2025-08-05 19:28:00+00:00,370.0,2.07,1.68,1.7,0.0,0.0,6.0,353.0,0.38397832824707034,False,REGULAR,USD,p,2026-03-31
5351,SPY260331P00375000,2025-08-01 13:47:32+00:00,375.0,2.42,1.74,1.76,0.0,0.0,1.0,134.0,0.37805797729492185,False,REGULAR,USD,p,2026-03-31
5352,SPY260331P00380000,2025-08-25 13:30:19+00:00,380.0,1.82,1.8,1.83,0.0,0.0,5.0,314.0,0.37256486816406253,False,REGULAR,USD,p,2026-03-31
5353,SPY260331P00385000,2025-07-31 15:26:42+00:00,385.0,2.19,1.87,1.89,0.0,0.0,1.0,531.0,0.3665834826660156,False,REGULAR,USD,p,2026-03-31
5354,SPY260331P00390000,2025-08-22 14:08:44+00:00,390.0,2.0,1.94,1.96,0.0,0.0,1.0,297.0,0.36096830444335937,False,REGULAR,USD,p,2026-03-31
5355,SPY260331P00395000,2025-08-25 13:34:47+00:00,395.0,2.01,2.01,2.04,0.0,0.0,1.0,560.0,0.35559726440429684,False,REGULAR,USD,p,2026-03-31
5356,SPY260331P00400000,2025-08-22 16:31:38+00:00,400.0,2.1,2.09,2.11,0.0,0.0,5.0,12329.0,0.34992105163574216,False,REGULAR,USD,p,2026-03-31
5357,SPY260331P00405000,2025-07-28 20:10:57+00:00,405.0,2.5,2.17,2.19,0.0,0.0,4.0,882.0,0.34445845977783207,False,REGULAR,USD,p,2026-03-31
5358,SPY260331P00410000,2025-08-25 15:23:17+00:00,410.0,2.2,2.25,2.27,0.0,0.0,1.0,114.0,0.3389348333740234,False,REGULAR,USD,p,2026-03-31
5359,SPY260331P00415000,2025-08-25 13:31:41+00:00,415.0,2.35,2.34,2.36,0.0,0.0,1.0,758.0,0.3336858624267578,False,REGULAR,USD,p,2026-03-31
5360,SPY260331P00420000,2025-08-22 18:55:24+00:00,420.0,2.4,2.43,2.45,0.0,0.0,3.0,1181.0,0.3283758569335937,False,REGULAR,USD,p,2026-03-31
5361,SPY260331P00425000,2025-08-26 20:07:05+00:00,425.0,2.56,2.52,2.55,0.01999998,0.78740084,1.0,547.0,0.3232489550781249,False,REGULAR,USD,p,2026-03-31
5362,SPY260331P00430000,2025-08-25 17:16:20+00:00,430.0,2.59,2.63,2.65,0.0,0.0,1.0,538.0,0.31799998413085934,False,REGULAR,USD,p,2026-03-31
5363,SPY260331P00435000,2025-08-25 13:35:10+00:00,435.0,2.74,2.73,2.76,0.0,0.0,1.0,166.0,0.3129951513671875,False,REGULAR,USD,p,2026-03-31
5364,SPY260331P00440000,2025-08-20 15:08:27+00:00,440.0,3.4,2.85,2.87,0.0,0.0,44.0,359.0,0.3078682495117187,False,REGULAR,USD,p,2026-03-31
5365,SPY260331P00445000,2025-08-25 13:33:31+00:00,445.0,3.0,2.97,3.0,0.0,0.0,1.0,233.0,0.3031075549316406,False,REGULAR,USD,p,2026-03-31
5366,SPY260331P00450000,2025-08-26 14:29:30+00:00,450.0,3.18,3.09,3.12,0.06000018,1.9230828,7.0,644.0,0.29801117034912106,False,REGULAR,USD,p,2026-03-31
5367,SPY260331P00455000,2025-08-19 14:17:36+00:00,455.0,3.39,3.23,3.26,0.0,0.0,22.0,258.0,0.29328099304199207,False,REGULAR,USD,p,2026-03-31
5368,SPY260331P00460000,2025-08-22 17:23:38+00:00,460.0,3.35,3.37,3.4,0.0,0.0,1.0,1382.0,0.28839822937011705,False,REGULAR,USD,p,2026-03-31
5369,SPY260331P00465000,2025-08-25 16:52:35+00:00,465.0,3.49,3.53,3.56,0.0,0.0,60.0,70.0,0.2838206384277343,False,REGULAR,USD,p,2026-03-31
5370,SPY260331P00470000,2025-08-26 18:44:56+00:00,470.0,3.81,3.69,3.72,0.14999986,4.0983567,2.0,387.0,0.2790904611206054,False,REGULAR,USD,p,2026-03-31
5371,SPY260331P00475000,2025-08-22 19:56:43+00:00,475.0,3.9,3.87,3.9,0.0,0.0,3.0,201.0,0.27460442199707036,False,REGULAR,USD,p,2026-03-31
5372,SPY260331P00480000,2025-08-25 17:32:35+00:00,480.0,4.02,4.06,4.09,0.0,0.0,1.0,438.0,0.2701489001464844,False,REGULAR,USD,p,2026-03-31
5373,SPY260331P00485000,2025-08-26 18:57:00+00:00,485.0,4.4,4.25,4.29,0.09000015,2.0881705,1.0,264.0,0.26569337829589845,False,REGULAR,USD,p,2026-03-31
5374,SPY260331P00490000,2025-08-25 15:54:07+00:00,490.0,4.42,4.47,4.5,0.0,0.0,1.0,124.0,0.2612683737182617,False,REGULAR,USD,p,2026-03-31
5375,SPY260331P00495000,2025-08-22 16:44:20+00:00,495.0,4.75,4.7,4.73,0.0,0.0,3.0,246.0,0.2569654382324219,False,REGULAR,USD,p,2026-03-31
5376,SPY260331P00500000,2025-08-26 17:59:41+00:00,500.0,5.13,4.94,4.98,0.059999943,1.1834308,2.0,6185.0,0.25276931320190427,False,REGULAR,USD,p,2026-03-31
5377,SPY260331P00504000,2025-08-26 18:32:20+00:00,504.0,5.33,5.14,5.18,-1.0500002,-16.457682,2.0,94.0,0.24930560272216795,False,REGULAR,USD,p,2026-03-31
5378,SPY260331P00505000,2025-08-20 14:46:29+00:00,505.0,6.53,5.2,5.24,0.0,0.0,1.0,454.0,0.2485426708984375,False,REGULAR,USD,p,2026-03-31
5379,SPY260331P00506000,2025-08-20 14:16:37+00:00,506.0,6.53,5.25,5.29,0.0,0.0,2.0,69.0,0.24764241134643555,False,REGULAR,USD,p,2026-03-31
5380,SPY260331P00507000,2025-08-22 15:34:41+00:00,507.0,5.27,5.3,5.35,0.0,0.0,1.0,203.0,0.2468642208862305,False,REGULAR,USD,p,2026-03-31
5381,SPY260331P00508000,2025-07-01 16:24:18+00:00,508.0,9.04,5.35,5.39,0.0,0.0,1.0,18.0,0.24582663360595702,False,REGULAR,USD,p,2026-03-31
5382,SPY260331P00509000,2025-06-03 19:44:52+00:00,509.0,12.57,8.29,8.34,0.0,0.0,14.0,20.0,0.2778392529296875,False,REGULAR,USD,p,2026-03-31
5383,SPY260331P00510000,2025-08-22 15:34:41+00:00,510.0,5.45,5.47,5.51,0.0,0.0,1.0,174.0,0.2442549940490723,False,REGULAR,USD,p,2026-03-31
5384,SPY260331P00511000,2025-08-25 19:14:41+00:00,511.0,5.59,5.53,5.57,0.0,0.0,1.0,25.0,0.24344628631591797,False,REGULAR,USD,p,2026-03-31
5385,SPY260331P00512000,2025-07-17 18:22:48+00:00,512.0,8.39,5.58,5.62,0.0,0.0,3.0,554.0,0.2425307681274414,False,REGULAR,USD,p,2026-03-31
5386,SPY260331P00513000,2025-08-04 15:08:03+00:00,513.0,5.77,5.64,5.69,-1.9299998,-25.064934,1.0,30.0,0.24182887084960938,False,REGULAR,USD,p,2026-03-31
5387,SPY260331P00514000,2025-08-20 15:21:32+00:00,514.0,6.88,5.7,5.75,0.0,0.0,18.0,164.0,0.24100490447998046,False,REGULAR,USD,p,2026-03-31
